ID: 1, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 0
ID: 366, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 3
ID: 365, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 37
ID: 367, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 4
ID: 368, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 38
ID: 370, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 4
ID: 369, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 39
ID: 371, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 5
ID: 372, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 0
ID: 373, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 5
ID: 374, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 1
ID: 375, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 6
ID: 376, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 2
ID: 377, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 6
ID: 378, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 3
ID: 379, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 7
ID: 380, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 4
ID: 382, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 5
ID: 381, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 8
ID: 383, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 7
ID: 385, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 6
ID: 384, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 8
ID: 386, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 9
ID: 388, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 9
ID: 389, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 10
ID: 387, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 7
ID: 390, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 10
ID: 391, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 8
ID: 392, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 11
ID: 393, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 11
ID: 394, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 12
ID: 395, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 9
ID: 396, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 13
ID: 397, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 12
ID: 398, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 10
ID: 399, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 14
ID: 400, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 11
ID: 401, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 12
ID: 402, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 15
ID: 403, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 13
ID: 404, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 14
ID: 405, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 16
ID: 407, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 15
ID: 408, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 13
ID: 406, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 17
ID: 409, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 16
ID: 410, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 14
ID: 411, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 17
ID: 412, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 15
ID: 413, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 18
ID: 414, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 16
ID: 415, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 18
ID: 416, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 17
ID: 417, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 19
ID: 418, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 18
ID: 419, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 19
ID: 420, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 19
ID: 421, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 20
ID: 422, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 20
ID: 423, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 21
ID: 424, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 22
ID: 425, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 21
ID: 426, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 20
ID: 427, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 22
ID: 428, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 23
ID: 429, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 23
ID: 430, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 21
ID: 431, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 24
ID: 432, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 22
ID: 433, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 24
ID: 434, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 25
ID: 435, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 23
ID: 436, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 26
ID: 437, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 25
ID: 438, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 24
ID: 439, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 27
ID: 440, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 25
ID: 441, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 28
ID: 442, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 29
ID: 443, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 26
ID: 445, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 30
ID: 446, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 26
ID: 444, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 27
ID: 447, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 28
ID: 448, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 31
ID: 449, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 29
ID: 450, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 27
ID: 451, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 30
ID: 452, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 28
ID: 453, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 32
ID: 454, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 29
ID: 455, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 31
ID: 456, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 33
ID: 457, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 30
ID: 458, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 32
ID: 459, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 34
ID: 460, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 31
ID: 461, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 35
ID: 462, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 36
ID: 463, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 32
ID: 464, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 33
ID: 465, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 34
ID: 467, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 37
ID: 466, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 33
ID: 468, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 35
ID: 469, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 34
ID: 470, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 38
ID: 471, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 36
ID: 472, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 39
ID: 473, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 35
ID: 474, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 0
ID: 475, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 37
ID: 476, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 1
ID: 477, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 36
ID: 478, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 2
ID: 479, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 38
ID: 480, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 3
ID: 481, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 39
ID: 482, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 0
ID: 484, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 37
ID: 483, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 4
ID: 485, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 38
ID: 486, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 1
ID: 487, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 5
ID: 488, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 2
ID: 489, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 6
ID: 490, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 39
ID: 491, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 7
ID: 492, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 0
ID: 493, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 3
ID: 494, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 8
ID: 495, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 1
ID: 496, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 9
ID: 497, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 4
ID: 498, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 10
ID: 499, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 2
ID: 500, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 11
